LotFrontage,LotArea,Street,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,HasGarage,MoSold_sin,MoSold_cos,HasBasement,HasPool,TotalSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasFireplace,HasPorch,HasWoodDeck,HasMasVnr,HouseAge,RemodAge,GarageAge,IsNewHouse,IsRemodeled,QualityConditionGap,ExteriorScore,GarageScore,BasementScore,FireplaceScore,KitchenScore,HeatingScore,QualAreaInteraction,QualTotalSF,CondAreaInteraction,QualGarageInteraction,QualBasementInteraction,QualGrLivAreaInteraction,GarageAreaPerCar,FinishedBsmtRatio,BasementRatio,LivingAreaRatio,PorchRatio,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_NoAlley,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,Condition2_Norm,Condition2_Rare,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_CompShg,RoofMatl_Rare,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NoFence,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare,SalePrice,SalePrice_log1p
70.0,7000,1,2,5,7,1960,2002,45.0,3,3,3,3,1,3,588.0,1,0.0,422.0,1010.0,5,1,1134,0,0,1134,0.0,0.0,1,0,2,1,3,6,7,0,0,1960.0,2,1.0,254.0,3,3,2,0,16,0,0,0,0,0,0,4,2007,1,0.8660254037844387,-0.4999999999999998,1,0,2144.0,1722.0,16,16,1.0,1.0,0.0,0.5,3.0,0,1,0,1,47,5,47.0,0,1,-2,3.0,3.0,3.0,0,3,5,10720.0,10.72,15008.0,1270.0,5050.0,5670,254.0,0.5821782178217821,0.4710820895522388,0.5289179104477612,0.007462686567164179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,135000,11.813037464800539
79.0,8910,1,2,6,6,1959,1959,0.0,3,3,3,3,2,5,655.0,1,0.0,0.0,655.0,5,1,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,7,1,2,1954.0,3,2.0,539.0,3,3,2,0,0,192,0,0,0,0,0,7,2006,1,-0.4999999999999997,-0.8660254037844388,1,0,1849.0,1849.0,192,192,1.5,1.0,1.0,0.5,2.0,1,0,0,0,47,47,52.0,0,0,0,3.0,3.0,3.0,2,3,5,11094.0,11.094,11094.0,3234.0,3930.0,7164,269.5,1.0,0.35424553812871823,0.6457544618712818,0.10383991346673878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,159500,11.979805470779858
24.0,2016,1,2,5,5,1970,1970,304.0,3,3,3,3,1,1,0.0,1,0.0,630.0,630.0,3,1,630,672,0,1302,0.0,0.0,2,1,3,1,3,6,7,0,0,1970.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,4,2007,1,0.8660254037844387,-0.4999999999999998,1,0,1932.0,1302.0,0,0,2.5,2.0,1.0,0.8333333333333334,2.0,0,0,0,1,37,37,37.0,0,0,0,3.0,3.0,3.0,0,3,3,9660.0,9.66,9660.0,2200.0,3150.0,6510,220.0,0.0,0.32608695652173914,0.6739130434782609,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,106000,11.571203807011969
98.0,12256,1,2,8,5,1994,1995,362.0,4,3,5,3,3,6,1032.0,1,0.0,431.0,1463.0,5,1,1500,1122,0,2622,1.0,0.0,2,1,3,1,4,9,7,2,3,1994.0,2,2.0,712.0,3,3,2,186,32,0,0,0,0,0,0,4,2010,1,0.8660254037844387,-0.4999999999999998,1,0,4085.0,3654.0,32,218,3.5,3.0,1.0,1.1666666666666667,3.0,1,1,1,1,16,15,16.0,0,1,3,3.5,3.0,4.0,3,4,5,32680.0,32.68,20425.0,5696.0,11704.0,20976,356.0,0.7053998632946001,0.3581395348837209,0.641860465116279,0.007833537331701347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,325000,12.691583538230217
114.0,10357,1,2,7,5,1990,1991,0.0,4,3,4,3,2,6,738.0,1,0.0,172.0,910.0,4,1,1442,0,0,1442,1.0,0.0,2,0,3,1,4,6,7,1,3,1990.0,3,2.0,719.0,3,3,2,0,244,0,0,0,0,0,0,5,2007,1,0.49999999999999994,-0.8660254037844387,1,0,2352.0,2180.0,244,244,3.0,3.0,0.0,1.0,2.0,1,1,0,0,17,16,17.0,0,1,2,3.5,3.0,3.5,3,4,4,16464.0,16.464,11760.0,5033.0,6370.0,10094,359.5,0.810989010989011,0.3869047619047619,0.6130952380952381,0.10374149659863946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,179900,12.100161978566867
168.0,23257,1,2,7,5,2006,2006,0.0,4,3,5,4,1,1,0.0,1,0.0,868.0,868.0,5,1,887,1134,0,2021,0.0,0.0,2,1,3,1,4,9,7,1,4,2006.0,2,2.0,422.0,3,3,2,0,100,0,0,0,0,0,0,9,2006,1,-1.0,-1.8369701987210297e-16,1,0,2889.0,2021.0,100,100,2.5,2.0,1.0,0.8333333333333334,3.0,1,1,0,0,0,0,0.0,1,0,2,3.5,3.0,4.5,4,4,5,20223.0,20.223,14445.0,2954.0,6076.0,14147,211.0,0.0,0.30044998269297335,0.6995500173070267,0.034614053305642094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,274725,12.52352951631214
65.0,8063,1,2,6,5,2000,2000,0.0,3,3,4,3,1,1,0.0,1,0.0,924.0,924.0,5,1,948,742,0,1690,0.0,0.0,2,1,3,1,3,7,7,1,3,2000.0,2,2.0,463.0,3,3,2,100,48,0,0,0,0,0,0,11,2007,1,-0.5000000000000004,0.8660254037844384,1,0,2614.0,1690.0,48,148,2.5,2.0,1.0,0.8333333333333334,2.3333333333333335,1,1,1,0,7,7,7.0,0,0,1,3.0,3.0,3.5,3,3,5,15684.0,15.684,13070.0,2778.0,5544.0,10140,231.5,0.0,0.35348125478194337,0.6465187452180566,0.018362662586074982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,181000,12.10625783509458
107.0,11362,1,2,8,5,2004,2005,42.0,4,3,5,3,2,6,1039.0,1,0.0,797.0,1836.0,5,1,1836,0,0,1836,1.0,0.0,2,0,3,1,4,7,7,1,4,2004.0,3,3.0,862.0,3,3,2,125,185,0,0,0,0,0,0,3,2009,1,1.0,6.123233995736766e-17,1,0,3672.0,2875.0,185,310,3.0,3.0,0.0,1.0,2.3333333333333335,1,1,1,1,5,4,5.0,0,1,3,3.5,3.0,4.0,4,4,5,29376.0,29.376,18360.0,6896.0,14688.0,14688,287.3333333333333,0.5659041394335512,0.5,0.5,0.05038126361655773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,280000,12.54254845357358
65.0,8000,1,2,6,5,1995,1996,0.0,3,3,4,3,1,6,219.0,1,0.0,554.0,773.0,4,1,773,885,0,1658,1.0,0.0,2,1,3,1,3,8,7,1,3,1995.0,3,2.0,431.0,3,3,2,224,84,0,0,0,0,0,0,6,2008,1,1.2246467991473532e-16,-1.0,1,0,2431.0,1877.0,84,308,3.5,3.0,1.0,1.1666666666666667,2.6666666666666665,1,1,1,0,13,12,13.0,0,1,1,3.0,3.0,3.5,3,3,4,14586.0,14.586,12155.0,2586.0,4638.0,9948,215.5,0.2833117723156533,0.31797614150555326,0.6820238584944467,0.03455368161250514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,188000,12.144202560946876
80.0,10480,1,2,7,6,1976,1976,660.0,3,3,3,3,1,5,403.0,1,0.0,400.0,803.0,3,1,1098,866,0,1964,0.0,0.0,2,1,4,1,3,8,7,1,4,1976.0,2,2.0,483.0,3,3,2,0,69,0,0,0,0,0,0,9,2008,1,-1.0,-1.8369701987210297e-16,1,0,2767.0,2367.0,69,69,2.5,2.0,1.0,0.625,2.0,1,1,0,1,32,32,32.0,0,0,1,3.0,3.0,3.0,4,3,3,19369.0,19.369,16602.0,3381.0,5621.0,13748,241.5,0.50186799501868,0.29020599927719554,0.7097940007228045,0.02493675460787857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,205000,12.230770136157428
73.0,7100,1,2,5,7,1957,1957,0.0,3,3,3,3,1,6,708.0,1,0.0,108.0,816.0,3,1,816,0,0,816,1.0,0.0,1,0,2,1,3,5,7,0,0,1957.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,0,7,2006,1,-0.4999999999999997,-0.8660254037844388,1,0,1632.0,1524.0,0,0,2.0,2.0,0.0,1.0,2.5,0,0,0,0,49,49,49.0,0,0,-2,3.0,3.0,3.0,0,3,3,8160.0,8.16,11424.0,1540.0,4080.0,4080,308.0,0.8676470588235294,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,129900,11.774527900858468
66.0,8923,1,2,5,7,1953,2006,0.0,3,3,3,3,1,4,643.0,1,0.0,365.0,1008.0,4,1,1008,0,0,1008,1.0,0.0,1,0,2,1,4,6,7,0,0,1953.0,1,1.0,240.0,3,3,2,0,18,0,0,0,0,0,0,5,2007,1,0.49999999999999994,-0.8660254037844387,1,0,2016.0,1651.0,18,18,2.0,2.0,0.0,1.0,3.0,0,1,0,0,54,1,54.0,0,1,-2,3.0,3.0,3.0,0,4,4,10080.0,10.08,14112.0,1200.0,5040.0,5040,240.0,0.6378968253968254,0.5,0.5,0.008928571428571428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,134500,11.80932691294063
90.0,5400,1,2,5,7,1954,2000,0.0,3,4,3,3,1,3,415.0,1,0.0,418.0,833.0,5,1,833,0,0,833,0.0,0.0,1,0,2,1,4,4,7,0,0,1955.0,1,1.0,326.0,3,3,2,0,0,0,0,0,0,0,0,8,2006,1,-0.8660254037844385,-0.5000000000000004,1,0,1666.0,1248.0,0,0,1.0,1.0,0.0,0.5,2.0,0,0,0,0,52,6,51.0,0,1,-2,3.5,3.0,3.0,0,4,5,8330.0,8.33,11662.0,1630.0,4165.0,4165,326.0,0.49819927971188477,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,117000,11.669937760751914
93.0,12085,1,2,8,5,2007,2007,328.0,4,3,5,3,1,6,1004.0,1,0.0,730.0,1734.0,5,1,1734,0,0,1734,1.0,0.0,2,0,3,1,5,7,7,1,4,2007.0,2,3.0,928.0,3,3,2,0,0,0,0,0,0,0,0,11,2007,1,-0.5000000000000004,0.8660254037844384,1,0,3468.0,2738.0,0,0,3.0,3.0,0.0,1.0,2.3333333333333335,1,0,0,1,0,0,0.0,1,0,3,3.5,3.0,4.0,4,5,5,27744.0,27.744,17340.0,7424.0,13872.0,13872,309.3333333333333,0.5790080738177624,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,318000,12.669809806411457
65.0,7750,1,2,8,5,2002,2002,0.0,4,3,4,3,1,6,353.0,1,0.0,55.0,408.0,5,1,779,640,0,1419,1.0,0.0,2,1,3,1,4,7,7,1,3,2002.0,3,2.0,527.0,3,3,2,120,0,0,0,0,0,0,0,3,2009,1,1.0,6.123233995736766e-17,1,0,1827.0,1772.0,0,120,3.5,3.0,1.0,1.1666666666666667,2.3333333333333335,1,0,1,0,7,7,7.0,0,0,3,3.5,3.0,3.5,3,4,5,14616.0,14.616,9135.0,4216.0,3264.0,11352,263.5,0.8651960784313726,0.2233169129720854,0.7766830870279147,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,184100,12.123239799036943
57.0,9764,1,2,5,7,1967,2003,0.0,3,3,3,3,1,4,702.0,1,0.0,192.0,894.0,5,1,894,0,0,894,1.0,0.0,1,0,3,1,4,5,7,0,0,1967.0,2,2.0,450.0,3,3,2,0,0,0,0,0,0,0,0,5,2008,1,0.49999999999999994,-0.8660254037844387,1,0,1788.0,1596.0,0,0,2.0,2.0,0.0,0.6666666666666666,1.6666666666666667,0,0,0,0,41,5,41.0,0,1,-2,3.0,3.0,3.0,0,4,5,8940.0,8.94,12516.0,2250.0,4470.0,4470,225.0,0.785234899328859,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,130000,11.775297421715827
85.0,13825,1,2,5,6,1958,1987,0.0,3,4,3,3,1,1,0.0,1,0.0,533.0,533.0,3,1,1021,580,0,1601,0.0,1.0,1,0,3,1,3,6,5,0,0,1958.0,2,1.0,300.0,3,3,2,280,34,0,0,0,0,0,0,12,2008,1,-2.4492935982947064e-16,1.0,1,0,2134.0,1601.0,34,314,1.5,1.0,1.0,0.5,2.0,0,1,1,0,50,21,50.0,0,1,-1,3.5,3.0,3.0,0,3,3,10670.0,10.67,12804.0,1500.0,2665.0,8005,300.0,0.0,0.24976569821930647,0.7502343017806935,0.015932521087160263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,140000,11.849404844423074
70.0,7560,1,2,5,5,1959,1959,0.0,3,3,3,3,1,2,369.0,1,0.0,671.0,1040.0,3,1,1040,0,0,1040,0.0,0.0,1,0,3,1,3,6,7,0,0,1959.0,2,1.0,286.0,3,3,2,140,0,252,0,0,0,0,0,7,2006,1,-0.4999999999999997,-0.8660254037844388,1,0,2080.0,1409.0,252,392,1.0,1.0,0.0,0.3333333333333333,2.0,0,0,1,0,47,47,47.0,0,0,0,3.0,3.0,3.0,0,3,3,10400.0,10.4,10400.0,1430.0,5200.0,5200,286.0,0.3548076923076923,0.5,0.5,0.12115384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,133700,11.803361242493628
